
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              1642.73
41000000            80491.12
81000000           161534.96
121000000          238416.61
161000000          308075.43
201000000          430458.74
241000000          455599.68
281000000          656915.15
321000000          657434.02
361000000          693694.53
401000000          857834.83
441000000          866056.13
481000000          917640.50
521000000         1061179.85
561000000         1238159.14
601000000         1297418.88
641000000         1289535.91
681000000         1277009.48
721000000         1361151.74
761000000         1460990.69
801000000         1499986.76
841000000         1622721.95
881000000         1709493.87
921000000         1908575.86
961000000         1793635.26
1001000000        1987484.37
