
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                    6.62
8000                    8.89
12000                  12.98
16000                  15.23
20000                  17.39
24000                  19.56
28000                  30.50
32000                  30.29
36000                  32.19
40000                  33.79
44000                  35.50
48000                  36.83
52000                  38.94
56000                  40.64
60000                  42.51
64000                  44.41
68000                  47.75
72000                  51.12
76000                  52.04
80000                  46.37
84000                  49.47
88000                  50.73
92000                  54.36
96000                  59.60
100000                 52.09
104000                 53.08
108000                 54.24
112000                 54.88
116000                 62.25
120000                 58.13
124000                 59.95
128000                 62.30
132000                 63.38
136000                 65.52
140000                 66.71
144000                 68.60
148000                 69.62
152000                 70.58
156000                 72.13
160000                 73.15
164000                 71.00
168000                 64.11
172000                 66.92
176000                 67.57
180000                 68.47
184000                 70.18
188000                 71.08
192000                 71.82
196000                 76.17
200000                 75.68
204000                 77.74
208000                 79.65
212000                 80.00
216000                 83.29
220000                 86.76
224000                 88.13
228000                 89.23
232000                 90.32
236000                 92.27
240000                 93.45
244000                 95.21
248000                 96.42
252000                 98.17
256000                 98.62
260000                 96.86
264000                 96.42
268000                 99.35
272000                 98.15
276000                 99.19
280000                 99.04
284000                101.32
288000                104.70
292000                103.55
296000                103.38
300000                105.65
304000                106.15
308000                106.93
312000                107.41
316000                109.55
320000                112.47
324000                111.51
328000                112.77
332000                113.91
336000                117.09
340000                116.08
344000                117.63
348000                120.40
352000                138.79
356000                121.95
360000                121.56
364000                125.54
368000                127.88
372000                125.86
376000                127.04
380000                129.42
384000                129.21
388000                130.36
392000                130.51
396000                139.96
400000                141.83
404000                140.71
408000                140.90
412000                141.54
416000                143.35
420000                144.89
424000                143.75
428000                146.57
432000                148.12
436000                144.81
440000                147.15
444000                150.10
448000                150.44
452000                149.10
456000                159.71
460000                164.71
464000                166.13
468000                166.69
472000                168.13
476000                170.87
480000                171.71
484000                169.21
488000                160.99
492000                164.81
496000                164.99
500000                164.38
504000                165.84
508000                172.09
512000                170.37
516000                168.64
520000                170.88
524000                172.26
528000                175.82
532000                174.40
536000                175.79
540000                177.38
544000                180.47
548000                178.56
552000                179.39
556000                181.71
560000                192.70
564000                190.50
568000                185.41
572000                187.38
576000                189.67
580000                189.33
584000                193.65
588000                191.17
592000                195.72
596000                193.66
600000                196.98
604000                198.78
608000                199.50
612000                200.36
616000                203.83
620000                203.08
624000                218.49
628000                223.28
632000                224.35
636000                228.83
640000                227.90
644000                227.48
648000                211.01
652000                216.24
656000                213.29
660000                223.69
664000                233.92
668000                237.39
672000                231.45
676000                233.27
680000                235.41
684000                237.03
688000                238.29
692000                237.62
696000                246.73
700000                242.40
704000                229.71
708000                230.87
712000                235.41
716000                235.07
720000                236.99
724000                235.95
728000                236.73
732000                240.04
736000                240.79
740000                256.66
744000                247.28
748000                248.70
752000                248.62
756000                247.22
760000                255.85
764000                253.47
768000                253.03
772000                258.57
776000                263.04
780000                263.28
784000                342.36
788000                310.51
792000                267.98
796000                270.17
800000                265.25
804000                268.80
808000                272.85
812000                275.21
816000                275.15
820000                269.33
824000                272.25
828000                275.67
832000                274.36
836000                276.18
840000                276.75
844000                281.43
848000                279.30
852000                284.20
856000                287.08
860000                293.31
864000                287.67
868000                288.41
872000                301.62
876000                348.54
880000                353.29
884000                312.59
888000                289.99
892000                290.30
896000                290.31
900000                294.63
904000                296.81
908000                299.68
912000                296.01
916000                299.29
920000                302.43
924000                303.56
928000                303.76
932000                307.00
936000                330.44
940000                329.80
944000                332.57
948000                327.37
952000                329.26
956000                330.87
960000                330.48
964000                329.27
968000                332.68
972000                335.72
976000                333.37
980000                335.65
984000                339.62
988000                344.08
992000                342.05
996000                344.84
1000000               346.75
1004000               348.77
1008000               336.59
1012000               336.96
1016000               339.77
1020000               338.93
1024000               340.47
