
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                   22.13
8000                   31.18
12000                  89.79
16000                  95.89
20000                  97.15
24000                  96.17
28000                 100.12
32000                 102.71
36000                 116.90
40000                 207.63
44000                 120.09
48000                 114.88
52000                 119.49
56000                 124.72
60000                 129.85
64000                 133.38
68000                 139.09
72000                 140.81
76000                 141.61
80000                 143.75
84000                 146.15
88000                 148.35
92000                 151.12
96000                 179.08
100000                162.68
104000                165.79
108000                168.47
112000                170.63
116000                174.48
120000                178.87
124000                183.62
128000                185.90
132000                190.44
136000                197.27
140000                200.95
144000                240.44
148000                208.56
152000                202.18
156000                204.78
160000                211.72
164000                213.97
168000                215.09
172000                216.83
176000                223.34
180000                223.46
184000                226.39
188000                229.50
192000                230.96
196000                360.88
200000                352.67
204000                372.27
208000                360.08
212000                346.65
216000                369.46
220000                421.86
224000                428.73
228000                416.03
232000                474.60
236000                486.23
240000                405.34
244000                403.96
248000                484.79
252000                552.78
256000                570.88
260000                573.01
264000                579.33
268000                558.57
272000                549.01
276000                550.10
280000                556.86
284000                664.74
288000                572.55
292000                682.06
296000                583.55
300000                581.09
304000                613.17
308000                595.73
312000                607.12
316000                613.96
320000                628.98
324000                672.89
328000                629.47
332000                629.88
336000                635.53
340000                649.55
344000                660.28
348000                661.28
352000                673.18
356000                671.91
360000                664.73
364000                671.01
368000                679.57
372000                728.68
376000                694.25
380000                709.59
384000                599.35
388000                577.06
392000                568.22
396000                557.12
400000                545.10
404000                588.93
408000                570.70
412000                553.33
416000                652.14
420000                597.32
424000                604.28
428000                871.38
432000                593.84
436000                596.90
440000                887.59
444000                711.76
448000                847.32
452000                821.27
456000                825.63
460000                845.88
464000                856.03
468000                857.98
472000                861.50
476000                867.41
480000                737.93
484000                731.77
488000                736.57
492000                816.52
496000                799.73
500000                772.40
504000                904.58
508000                727.32
512000                680.86
516000                685.90
520000                697.36
524000                698.69
528000                708.69
532000                707.45
536000                707.23
540000               1135.14
544000               1066.90
548000                982.24
552000                988.10
556000               1002.44
560000               1071.07
564000               1007.36
568000               1018.05
572000               1045.64
576000               1028.29
580000               1050.16
584000               1037.78
588000               1048.99
592000               1055.56
596000               1054.91
600000               1060.77
604000               1070.42
608000               1091.71
612000               1088.69
616000               1117.17
620000               1098.53
624000               1107.57
628000               1103.07
632000               1105.67
636000               1115.77
640000                985.08
644000                855.70
648000                863.35
652000               1134.45
656000               1132.93
660000               1181.63
664000               1310.37
668000               1084.10
672000               1156.84
676000                888.71
680000                917.25
684000                974.70
688000               1121.30
692000               1234.98
696000               1245.87
700000               1252.60
704000               1267.85
708000               1256.16
712000               1258.00
716000               1253.26
720000               1019.21
724000                975.99
728000                984.31
732000               1024.67
736000               1031.43
740000               1005.46
744000               1036.89
748000               1057.57
752000               1119.58
756000               1591.37
760000               1464.39
764000               1456.32
768000               1400.30
772000               1400.43
776000               1400.97
780000               1074.64
784000               1472.99
788000               1109.42
792000               1094.92
796000               1097.87
800000               1459.36
804000               1503.85
808000               1472.83
812000               1264.40
816000               1207.04
820000               1472.35
824000               1635.37
828000               1697.93
832000               1474.52
836000               1484.81
840000               1510.42
844000               1510.81
848000               1734.46
852000               1636.52
856000               1678.96
860000               1556.49
864000               1605.69
868000               1554.55
872000               1648.36
876000               1574.33
880000               1591.65
884000               1748.02
888000               1650.54
892000               1640.66
896000               1625.37
900000               1599.18
904000               1609.52
908000               1623.72
912000               1757.45
916000               1634.05
920000               1630.76
924000               1701.85
928000               1656.56
932000               1662.59
936000               1755.38
940000               1657.87
944000               2107.48
948000               1710.26
952000               1673.82
956000               1833.87
960000               1719.44
964000               1712.83
968000               1727.09
972000               1725.52
976000               1723.87
980000               1849.49
984000               1754.72
988000               1781.76
992000               1776.69
996000               1769.58
1000000              1873.85
1004000              1853.50
1008000              1856.79
1012000              1861.95
1016000              1835.77
1020000              1849.80
1024000              1842.01
