
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                    6.61
8000                    8.70
12000                  12.86
16000                  15.14
20000                  17.38
24000                  19.69
28000                  28.48
32000                  30.58
36000                  32.45
40000                  34.22
44000                  36.21
48000                  37.80
52000                  39.91
56000                  41.72
60000                  44.31
64000                  45.70
68000                  46.35
72000                  45.16
76000                  56.68
80000                  46.24
84000                  49.46
88000                  51.28
92000                  49.95
96000                  58.53
100000                 52.66
104000                 52.67
108000                 52.52
112000                 55.24
116000                 60.62
120000                 51.25
124000                 55.15
128000                 52.40
132000                 54.32
136000                 55.50
140000                 56.08
144000                 57.12
148000                 57.91
152000                 59.18
156000                 61.73
160000                 62.35
164000                 62.77
168000                 64.38
172000                 67.11
176000                 67.66
180000                 69.00
184000                 70.57
188000                 71.85
192000                 73.37
196000                 74.88
200000                 76.20
204000                 77.55
208000                 79.37
212000                 80.09
216000                 81.33
220000                 83.60
224000                 85.11
228000                 85.09
232000                 86.70
236000                 88.80
240000                 92.24
244000                 91.82
248000                 93.11
252000                 93.75
256000                 95.04
260000                 96.54
264000                 96.97
268000                 99.75
272000                101.23
276000                102.34
280000                102.26
284000                105.44
288000                104.98
292000                105.63
296000                106.96
300000                108.97
304000                109.94
308000                110.32
312000                109.91
316000                113.03
320000                113.85
324000                114.77
328000                116.52
332000                117.78
336000                120.31
340000                120.20
344000                120.93
348000                126.11
352000                126.63
356000                144.79
360000                126.77
364000                128.94
368000                129.33
372000                131.41
376000                130.65
380000                133.33
384000                134.91
388000                134.65
392000                136.51
396000                140.89
400000                139.76
404000                139.88
408000                139.96
412000                140.64
416000                143.96
420000                144.17
424000                146.03
428000                146.50
432000                150.79
436000                150.57
440000                150.73
444000                152.30
448000                154.55
452000                157.81
456000                223.73
460000                185.64
464000                186.33
468000                188.53
472000                188.21
476000                191.44
480000                191.67
484000                188.67
488000                164.49
492000                165.94
496000                169.41
500000                171.00
504000                172.55
508000                175.79
512000                173.25
516000                174.50
520000                176.17
524000                181.70
528000                180.56
532000                179.84
536000                182.73
540000                182.86
544000                187.55
548000                187.91
552000                185.23
556000                190.50
560000                190.65
564000                189.15
568000                192.16
572000                193.83
576000                194.18
580000                195.70
584000                198.31
588000                197.30
592000                197.65
596000                200.83
600000                201.38
604000                202.62
608000                205.72
612000                205.63
616000                207.61
620000                209.56
624000                209.63
628000                214.94
632000                212.89
636000                211.16
640000                210.78
644000                215.67
648000                213.80
652000                217.91
656000                219.23
660000                220.53
664000                228.68
668000                222.66
672000                225.35
676000                227.50
680000                229.89
684000                229.81
688000                229.83
692000                232.57
696000                232.90
700000                235.22
704000                237.32
708000                237.58
712000                235.86
716000                238.52
720000                240.79
724000                241.75
728000                239.75
732000                244.39
736000                257.71
740000                249.66
744000                248.93
748000                248.00
752000                247.99
756000                250.06
760000                250.21
764000                250.62
768000                253.00
772000                283.67
776000                252.26
780000                258.41
784000                270.12
788000                273.54
792000                274.43
796000                267.66
800000                262.79
804000                268.38
808000                266.89
812000                270.88
816000                266.75
820000                275.52
824000                272.71
828000                272.15
832000                271.95
836000                279.66
840000                276.48
844000                276.12
848000                279.31
852000                293.47
856000                280.53
860000                280.83
864000                282.64
868000                286.67
872000                285.78
876000                285.30
880000                286.72
884000                291.42
888000                288.76
892000                293.13
896000                290.93
900000                298.57
904000                295.35
908000                294.38
912000                299.63
916000                302.14
920000                299.78
924000                302.48
928000                302.25
932000                302.34
936000                303.19
940000                305.01
944000                303.73
948000                308.74
952000                308.44
956000                302.77
960000                308.33
964000                314.54
968000                310.85
972000                313.64
976000                335.17
980000                338.13
984000                338.87
988000                341.60
992000                342.57
996000                344.52
1000000               336.53
1004000               334.96
1008000               330.32
1012000               331.47
1016000               333.91
1020000               331.70
1024000               339.72
