
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                   11.71
8000                   17.29
12000                  26.52
16000                  31.65
20000                  33.45
24000                  36.71
28000                  38.59
32000                  43.38
36000                  44.96
40000                  48.11
44000                  51.52
48000                  54.09
52000                  79.91
56000                  80.88
60000                  82.67
64000                  85.90
68000                 135.41
72000                  96.97
76000                  95.41
80000                  96.12
84000                  98.72
88000                 101.14
92000                 102.56
96000                 104.82
100000                107.30
104000                110.01
108000                110.20
112000                147.48
116000                128.16
120000                160.24
124000                119.88
128000                120.94
132000                137.87
136000                126.71
140000                211.34
144000                129.77
148000                134.49
152000                135.26
156000                137.80
160000                173.76
164000                147.81
168000                181.60
172000                145.23
176000                191.14
180000                263.48
184000                248.33
188000                264.79
192000                234.72
196000                219.90
200000                223.48
204000                226.41
208000                232.01
212000                257.77
216000                237.31
220000                241.28
224000                245.60
228000                261.79
232000                257.51
236000                257.51
240000                259.10
244000                261.95
248000                266.18
252000                270.68
256000                271.64
260000                280.92
264000                328.98
268000                324.32
272000                333.25
276000                332.60
280000                331.24
284000                305.54
288000                304.97
292000                309.34
296000                352.48
300000                375.95
304000                321.52
308000                323.74
312000                325.89
316000                332.31
320000                337.84
324000                349.51
328000                343.75
332000                352.28
336000                356.64
340000                356.48
344000                367.20
348000                390.31
352000                368.83
356000                383.26
360000                378.47
364000                434.77
368000                388.72
372000                385.38
376000                406.44
380000                405.97
384000                409.77
388000                409.30
392000                410.65
396000                413.74
400000                416.82
404000                442.54
408000                420.03
412000                426.44
416000                428.87
420000                434.34
424000                438.80
428000                440.75
432000                452.94
436000                449.47
440000                450.97
444000                459.20
448000                466.16
452000                471.58
456000                475.38
460000                475.58
464000                504.73
468000                499.43
472000                492.78
476000                491.17
480000                496.13
484000                498.59
488000                504.91
492000                505.48
496000                515.17
500000                519.28
504000                518.72
508000                537.65
512000                523.25
516000                536.83
520000                543.38
524000                543.54
528000                552.55
532000                556.47
536000                559.27
540000                582.68
544000                573.79
548000                571.66
552000                571.73
556000                569.95
560000                577.52
564000                582.89
568000                579.83
572000                594.01
576000                589.22
580000                595.53
584000                620.72
588000                603.06
592000                600.68
596000                609.97
600000                604.36
604000                627.81
608000                638.27
612000                629.84
616000                625.72
620000                626.32
624000                634.72
628000                637.46
632000                638.05
636000                643.39
640000                645.81
644000                654.50
648000                654.38
652000                654.04
656000                658.55
660000                664.27
664000                664.18
668000                700.91
672000                685.29
676000                683.65
680000                685.19
684000                687.18
688000                688.36
692000                693.12
696000                691.66
700000                698.47
704000                702.12
708000                709.69
712000                711.25
716000                708.57
720000                719.69
724000                749.22
728000                733.36
732000                727.48
736000                736.36
740000                733.21
744000                744.94
748000                741.17
752000                746.24
756000                749.86
760000                751.30
764000                758.62
768000                757.53
772000                765.97
776000                787.04
780000                779.03
784000                782.35
788000                782.38
792000                780.22
796000                790.82
800000                791.08
804000                794.06
808000                794.09
812000                794.23
816000                802.58
820000                805.64
824000                806.52
828000                852.01
832000                833.42
836000                826.45
840000                824.42
844000                825.58
848000                835.05
852000                838.89
856000                837.02
860000                843.57
864000                848.02
868000                854.00
872000                863.26
876000                875.71
880000                882.00
884000                867.33
888000                864.15
892000                871.66
896000                877.55
900000                883.67
904000                881.29
908000                890.95
912000                896.86
916000                895.30
920000                909.89
924000                924.90
928000                924.30
932000                915.93
936000                918.30
940000                913.78
944000                922.57
948000                924.22
952000                925.82
956000                931.84
960000                932.89
964000                952.95
968000                968.14
972000                955.06
976000                948.30
980000                951.08
984000                946.74
988000                956.44
992000                967.50
996000                971.56
1000000               553.42
1004000               559.73
1008000               555.09
1012000               563.65
1016000               633.29
1020000              1054.14
1024000              1008.07
