
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000               421.05
5000000              3845.25
9000000              5588.15
13000000            13084.88
17000000            21437.48
21000000            28835.04
25000000            34180.42
29000000            44156.82
33000000            50673.90
37000000            58316.29
41000000            64855.83
45000000            67610.33
49000000            76985.31
53000000            83712.52
57000000            83278.04
61000000            91767.00
65000000            98989.09
69000000           102779.86
73000000           112495.04
77000000           118173.50
81000000           104650.74
85000000           119438.02
89000000           114259.16
93000000           113009.38
97000000           122794.74
101000000          121900.65
105000000          129156.85
109000000          130136.07
113000000          141831.08
117000000          211437.79
121000000          190022.05
125000000          220007.19
129000000          202213.69
133000000          211943.57
137000000          218117.04
141000000          222992.13
145000000          215917.46
149000000          203965.87
153000000          241884.75
157000000          184525.74
161000000          250043.06
165000000          221571.63
169000000          283788.76
173000000          259075.76
177000000          262963.57
181000000          262647.15
185000000          264047.32
189000000          269139.28
193000000          278595.67
197000000          287807.33
201000000          285792.47
205000000          304337.70
209000000          301541.42
213000000          313729.67
217000000          314767.36
221000000          425613.03
225000000          336407.72
229000000          335354.39
233000000          342409.31
237000000          368300.86
241000000          352649.59
245000000          347255.69
249000000          368274.17
253000000          357796.03
257000000          374043.47
261000000          390219.93
265000000          473001.03
269000000          379537.47
273000000          360158.22
277000000          492963.82
281000000          399093.04
285000000          402631.53
289000000          419453.54
293000000          427268.97
297000000          414981.06
301000000          439044.28
305000000          435841.19
309000000          440173.61
313000000          448295.86
317000000          450335.70
321000000          455562.41
325000000          471576.71
329000000          464679.10
333000000          475540.25
337000000          476793.91
341000000          482108.65
345000000          472974.10
349000000          520657.86
353000000          518965.99
357000000          498348.61
361000000          475704.59
365000000          495814.03
369000000          544140.20
373000000          540437.86
377000000          547618.08
381000000          538655.80
385000000          546182.17
389000000          566580.20
393000000          551204.57
397000000          577738.64
401000000          584669.87
405000000          578668.83
409000000          660610.51
413000000          586360.91
417000000          644552.08
421000000          605860.98
425000000          671535.47
429000000          581605.30
433000000          646985.63
437000000          633141.94
441000000          614315.38
445000000          652911.43
449000000          650841.28
453000000          652450.97
457000000          658829.98
461000000          666764.82
465000000          710742.30
469000000          698431.86
473000000          697362.74
477000000          728243.92
481000000          757889.48
485000000          778785.60
489000000          752371.62
493000000          691049.54
497000000          684309.73
501000000          694583.65
505000000          812042.93
509000000          857856.56
513000000          839885.07
517000000          843444.46
521000000          859325.80
525000000          880882.86
529000000          864466.24
533000000          854873.34
537000000          794547.85
541000000          894221.83
545000000          868323.16
549000000          868181.35
553000000          914358.65
557000000          887376.43
561000000          896888.89
565000000          889148.83
569000000          951089.51
573000000          905048.61
577000000          901554.00
581000000          983304.86
585000000          950061.90
589000000          966669.49
593000000          969959.61
597000000          983169.20
601000000          953249.14
605000000         1100411.25
609000000         1110935.84
613000000          953078.40
617000000         1010194.21
621000000         1003600.38
625000000          945188.10
629000000          995712.20
633000000         1175379.04
637000000         1046409.14
641000000         1162328.14
645000000         1054786.96
649000000         1040976.72
653000000         1113419.77
657000000          959583.19
661000000         1096368.46
665000000         1079861.83
669000000         1101803.83
673000000         1062297.94
677000000         1127595.34
681000000         1110562.39
685000000         1162387.70
689000000         1153841.16
693000000         1242294.27
697000000         1167606.41
701000000         1173179.57
705000000         1174348.98
709000000         1151634.87
713000000         1185103.85
717000000         1200208.09
721000000         1203773.18
725000000         1197315.48
729000000         1225615.79
733000000         1219247.73
737000000         1282131.60
741000000         1245664.90
745000000         1255922.63
749000000         1239479.77
753000000         1275036.48
757000000         1272310.04
761000000         1296026.80
765000000         1339610.30
769000000         1226781.07
773000000         1315304.51
777000000         1302580.18
781000000         1267574.79
785000000         1295059.89
789000000         1432287.01
793000000         1373271.39
797000000         1312265.33
801000000         1319395.64
805000000         1549526.28
809000000         1315740.05
813000000         1252330.69
817000000         1283098.77
821000000         1301290.77
825000000         1302497.17
829000000         1358608.79
833000000         1380255.73
837000000         1396748.44
841000000         1420618.12
845000000         1418625.50
849000000         1384734.34
853000000         1420182.09
857000000         1413678.17
861000000         1360100.45
865000000         1426807.44
869000000         1355958.92
873000000         1446475.77
877000000         1423802.17
881000000         1469339.46
885000000         1443903.24
889000000         1461317.75
893000000         1387316.65
897000000         1611917.11
901000000         1514352.45
905000000         1442638.69
909000000         1471096.12
913000000         1636064.67
917000000         1545457.88
921000000         1536879.27
925000000         1560136.99
929000000         1496418.47
933000000         1569942.08
937000000         1583982.83
941000000         1596830.71
945000000         1642738.41
949000000         1678476.01
953000000         1609275.02
957000000         1623063.68
961000000         1648010.37
965000000         1612514.64
969000000         1645229.39
973000000         1670961.48
977000000         1606833.14
981000000         1665875.15
985000000         1672632.55
989000000         1804902.60
993000000         1698059.94
997000000         1683475.37
1001000000        1648807.69
1005000000        1828937.96
1009000000        1853620.39
1013000000        1750777.25
1017000000        1811251.15
1021000000        1751872.09
