
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              1503.65
41000000            81581.70
81000000           158152.12
121000000          237758.87
161000000          308673.71
201000000          399801.43
241000000          474236.09
281000000          600688.80
321000000          650288.74
361000000          702651.32
401000000          782326.98
441000000          848898.48
481000000          943715.38
521000000          967780.28
561000000         1102627.55
601000000         1156869.02
641000000         1217413.97
681000000         1291614.86
721000000         1434690.92
761000000         1608858.46
801000000         1511387.43
841000000         1601918.15
881000000         1827562.95
921000000         1798964.26
961000000         1829691.05
1001000000        1912170.88
