
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                   22.35
8000                   31.53
12000                  93.32
16000                  96.60
20000                  99.13
24000                  99.43
28000                 103.76
32000                 115.39
36000                 179.86
40000                 111.10
44000                 118.30
48000                 117.70
52000                 121.93
56000                 125.18
60000                 130.59
64000                 131.29
68000                 135.23
72000                 137.51
76000                 139.98
80000                 143.08
84000                 145.49
88000                 148.73
92000                 152.28
96000                 155.01
100000                157.97
104000                161.13
108000                164.06
112000                166.65
116000                169.73
120000                174.66
124000                179.90
128000                198.26
132000                190.50
136000                190.69
140000                191.84
144000                193.82
148000                196.10
152000                197.93
156000                210.09
160000                209.12
164000                212.83
168000                233.62
172000                224.44
176000                234.06
180000                239.47
184000                238.08
188000                242.92
192000                247.45
196000                354.29
200000                356.88
204000                356.78
208000                363.18
212000                368.34
216000                369.32
220000                361.60
224000                385.87
228000                387.71
232000                489.28
236000                426.19
240000                476.24
244000                546.46
248000                546.84
252000                571.39
256000                453.06
260000                433.03
264000                415.23
268000                485.35
272000                622.11
276000                417.58
280000                559.06
284000                476.88
288000                429.89
292000                430.35
296000                444.70
300000                449.25
304000                453.23
308000                457.02
312000                458.97
316000                474.72
320000                481.90
324000                477.34
328000                503.70
332000                502.20
336000                482.34
340000                497.71
344000                502.45
348000                494.48
352000                494.83
356000                505.29
360000                510.97
364000                771.18
368000                769.33
372000                575.47
376000                545.54
380000                543.92
384000                535.75
388000                571.51
392000                561.37
396000                659.28
400000                803.30
404000                576.93
408000                563.67
412000                580.99
416000                605.93
420000                605.23
424000                610.52
428000                613.62
432000                663.95
436000                625.87
440000                636.10
444000                623.15
448000                626.45
452000                693.55
456000                645.49
460000                675.66
464000                844.81
468000                673.82
472000                668.88
476000                659.82
480000                690.12
484000                669.28
488000                662.39
492000                689.69
496000                690.68
500000                709.95
504000                734.92
508000                924.69
512000                715.47
516000                755.01
520000                816.07
524000                728.03
528000                727.06
532000                739.51
536000                752.82
540000                781.06
544000                971.78
548000                766.78
552000                768.21
556000                786.63
560000                848.39
564000                802.30
568000                794.68
572000                823.59
576000                822.36
580000                823.60
584000                821.24
588000                841.54
592000               1099.75
596000                842.77
600000                841.41
604000                879.28
608000               1028.33
612000                864.39
616000                878.26
620000                880.13
624000                855.62
628000               1155.12
632000                897.43
636000                921.30
640000               1066.90
644000                876.34
648000                962.52
652000                894.05
656000                925.82
660000                924.59
664000                967.12
668000                958.33
672000               1232.38
676000                980.51
680000                951.68
684000                944.71
688000               1086.48
692000               1218.78
696000                997.46
700000                977.48
704000               1022.97
708000                994.91
712000               1011.38
716000               1037.50
720000               1071.22
724000               1071.14
728000               1375.24
732000               1049.10
736000               1083.69
740000               1333.71
744000               1082.87
748000               1348.01
752000               1060.31
756000               1096.46
760000               1049.10
764000               1094.76
768000               1111.49
772000               1137.95
776000               1113.30
780000               1290.59
784000               1091.51
788000               1290.67
792000               1237.57
796000               1200.40
800000               1143.23
804000               1234.89
808000               1112.79
812000               1177.33
816000               1333.19
820000               1214.23
824000               1150.63
828000               1197.35
832000               1165.22
836000               1246.05
840000               1250.09
844000               1240.55
848000               1257.03
852000               1204.64
856000               1256.76
860000               1303.06
864000               1788.50
868000               1234.06
872000               1253.57
876000               1342.97
880000               1455.54
884000               1313.99
888000               1554.34
892000               1293.79
896000               1276.39
900000               1354.01
904000               1350.48
908000               1308.28
912000               1341.54
916000               1303.89
920000               1376.21
924000               1425.22
928000               1356.02
932000               1759.60
936000               1394.02
940000               1457.08
944000               1850.11
948000               1397.21
952000               1382.74
956000               2158.82
960000               1432.41
964000               1406.47
968000               1457.48
972000               1417.62
976000               1520.89
980000               1491.15
984000               1748.47
988000               1462.69
992000               1519.09
996000               1543.16
1000000              1503.53
1004000              1850.39
1008000              1493.13
1012000              1648.12
1016000              1552.69
1020000              1486.96
1024000              1498.57
