
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              5582.35
9000000             35850.58
17000000            64041.90
25000000            92912.79
33000000           122388.24
41000000           148909.17
49000000           176907.08
57000000           209095.73
65000000           237310.31
73000000           265426.71
81000000           311810.13
89000000           320915.95
97000000           352812.56
105000000          396920.66
113000000          399941.11
121000000          446683.50
129000000          471739.35
137000000          507995.59
145000000          529801.53
153000000          527839.98
161000000          554888.49
169000000          583681.89
177000000          611471.20
185000000          646084.21
193000000          682668.68
201000000          724131.53
209000000          738310.83
217000000          788243.61
225000000          794966.77
233000000          829326.75
241000000          842138.66
249000000          886096.20
257000000          927893.61
265000000          946170.36
273000000          979107.20
281000000         1015104.48
289000000         1038887.33
297000000         1087879.42
305000000         1095082.67
313000000         1103573.60
321000000         1097973.84
329000000         1086150.44
337000000         1162790.64
345000000         1197847.01
353000000         1229356.93
361000000         1231791.05
369000000         1267563.75
377000000         1297296.34
385000000         1377746.34
393000000         1339836.87
401000000         1394191.87
409000000         1406244.75
417000000         1439159.06
425000000         1497919.53
433000000         1583394.84
441000000         1522204.17
449000000         1505339.65
