
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              1685.89
9000000             16415.48
17000000            32396.77
25000000            46315.52
33000000            58865.90
41000000            64019.64
49000000            78888.05
57000000            94677.11
65000000           110174.79
73000000           118760.67
81000000           130345.27
89000000           144420.39
97000000           162015.67
105000000          176071.07
113000000          206633.82
121000000          206950.77
129000000          228366.44
137000000          230537.28
145000000          254663.14
153000000          270221.90
161000000          302517.98
169000000          311665.30
177000000          323339.87
185000000          315851.59
193000000          342177.20
201000000          362034.25
209000000          374039.16
217000000          402288.07
225000000          421913.15
233000000          421010.48
241000000          432136.65
249000000          444901.92
257000000          485465.71
265000000          487963.22
273000000          494063.25
281000000          505369.78
289000000          523849.29
297000000          534167.75
305000000          548885.14
313000000          559303.28
321000000          573787.46
329000000          590678.11
337000000          634118.41
345000000          644593.70
353000000          650416.22
361000000          658264.15
369000000          658438.38
377000000          682315.61
385000000          703694.61
393000000          732746.19
401000000          720918.63
409000000          728929.95
417000000          754357.75
425000000          791765.89
433000000          795802.62
441000000          836113.81
449000000          851346.45
457000000          847124.04
465000000          936634.73
473000000          896324.54
481000000          934797.72
489000000          929570.51
497000000          925784.83
505000000          931488.30
