
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              1377.65
9000000             17341.20
17000000            42562.31
25000000            62056.67
33000000            64171.88
41000000            83591.31
49000000           101932.59
57000000           116019.48
65000000           136699.09
73000000           152338.86
81000000           166694.95
89000000           179396.81
97000000           187087.02
105000000          195981.54
113000000          217079.57
121000000          236098.89
129000000          248694.44
137000000          261597.01
145000000          285208.30
153000000          284224.03
161000000          310697.38
169000000          325320.71
177000000          338765.97
185000000          343025.67
193000000          371781.44
201000000          392126.45
209000000          403274.27
217000000          422411.78
225000000          446591.15
233000000          447443.79
241000000          480463.52
249000000          449618.14
257000000          499522.38
265000000          494056.38
273000000          523972.65
281000000          524316.52
289000000          521132.04
297000000          616996.72
305000000          575146.06
313000000          606328.95
321000000          579070.27
329000000          627943.75
337000000          650145.99
345000000          724296.57
353000000          707587.55
361000000          720859.82
369000000          736313.73
377000000          760757.61
385000000          777358.92
393000000          797871.55
401000000          807163.33
409000000          816688.94
417000000          772212.87
425000000          807162.99
433000000          854781.92
441000000          912799.47
449000000          933070.89
457000000          940286.54
465000000          973351.88
473000000          956733.76
481000000         1017014.81
489000000         1012748.53
497000000          995940.86
505000000         1068841.35
