
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  195.23
8000                  204.16
12000                1261.83
16000                1344.41
20000                1436.83
24000                1570.43
28000                1569.68
32000                1573.19
36000                1566.07
40000                1615.49
44000                1607.40
48000                1836.39
52000                1846.00
56000                1861.57
60000                1835.32
64000                1891.97
68000                1828.29
72000                1961.12
76000                1960.74
80000                1990.78
84000                1939.78
88000                1995.27
92000                1983.26
96000                2039.14
100000               2017.65
104000               2060.45
108000               2042.41
112000               2057.53
116000               2072.60
120000               2098.74
124000               2050.28
128000               2054.27
132000               2091.97
136000               2072.27
140000               2116.04
144000               2101.46
148000               2090.89
152000               2114.73
156000               2100.75
160000               2152.60
164000               2151.97
168000               2192.06
172000               2238.55
176000               2231.29
180000               2250.15
184000               2226.99
188000               2306.62
192000               2355.72
196000               2307.35
200000               2348.64
204000               2331.62
208000               2366.25
212000               2407.12
216000               2402.64
220000               2389.89
224000               2391.99
228000               2411.95
232000               2500.31
236000               2536.17
240000               2570.60
244000               2504.70
248000               2559.77
252000               2571.57
256000               2593.31
260000               2599.70
264000               2609.67
268000               2575.53
272000               2659.02
276000               2699.64
280000               2740.91
284000               2778.82
288000               2762.01
292000               2764.76
296000               2806.21
300000               2770.05
304000               2836.40
308000               2808.05
312000               2801.06
316000               2872.53
320000               2796.17
324000               2855.58
328000               2839.75
332000               2876.30
336000               2862.04
340000               2843.76
344000               2860.35
348000               2884.87
352000               2915.72
356000               2855.21
360000               2872.63
364000               2869.54
368000               2860.28
372000               2956.74
376000               2946.00
380000               2927.56
384000               2952.98
388000               2991.38
392000               3331.20
396000               3141.91
400000               3132.85
404000               3105.85
408000               3069.99
412000               3077.27
416000               3062.63
420000               3071.26
424000               3090.49
428000               3085.26
432000               3069.76
436000               3043.25
440000               3079.08
444000               3078.15
448000               3075.79
452000               3090.34
456000               3108.70
460000               3069.29
464000               3153.16
468000               3123.40
472000               3141.37
476000               3116.82
480000               3118.56
484000               3128.44
488000               3159.20
492000               3308.46
496000               3309.32
500000               3306.40
504000               3317.91
508000               3341.68
512000               3377.23
516000               3357.85
520000               3388.24
524000               3367.43
528000               3409.53
532000               3415.51
536000               3445.85
540000               3453.30
544000               3471.44
548000               3462.35
552000               3456.23
556000               3498.95
560000               3408.66
564000               3511.29
568000               3490.29
572000               3495.80
576000               3459.80
580000               3553.75
584000               3538.14
588000               3575.98
592000               3571.23
596000               3560.39
600000               3548.94
604000               3614.53
608000               3555.62
612000               3634.07
616000               3613.75
620000               3638.73
624000               3563.08
628000               3611.46
632000               3672.67
636000               3643.77
640000               3618.10
644000               3618.33
648000               3607.09
652000               3676.86
656000               3688.33
660000               3642.78
664000               3693.15
668000               4279.48
672000               3731.95
676000               3768.53
680000               3771.29
684000               3752.23
688000               3693.94
692000               3694.71
696000               3791.56
700000               3738.87
704000               3791.29
708000               3783.92
712000               3807.15
716000               3837.95
720000               3842.85
724000               3868.01
728000               3846.49
732000               4011.75
736000               3903.32
740000               3876.38
744000               3879.78
748000               3913.43
752000               3849.15
756000               3854.93
760000               3924.14
764000               3935.06
768000               3916.48
772000               3955.01
776000               3973.15
780000               3893.16
784000               4227.44
788000               3956.52
792000               4016.00
796000               4013.89
800000               4014.31
804000               4054.50
808000               3984.14
812000               4243.51
816000               4080.52
820000               4121.86
824000               4097.82
828000               4032.72
832000               4108.55
836000               4095.85
840000               4075.65
844000               4011.13
848000               4115.08
852000               4105.14
856000               4084.11
860000               4158.43
864000               4181.72
868000               4117.51
872000               4206.07
876000               4196.09
880000               4100.11
884000               4160.63
888000               4178.07
892000               4193.94
896000               4170.74
900000               4195.04
904000               4199.56
908000               4190.04
912000               4313.98
916000               4213.21
920000               4269.07
924000               4287.11
928000               4382.76
932000               4339.95
936000               4284.37
940000               4271.38
944000               4347.11
948000               4304.05
952000               4316.87
956000               4396.30
960000               4440.06
964000               4309.16
968000               4333.87
972000               4296.09
976000               4411.29
980000               4383.95
984000               4384.99
988000               4389.34
992000               4427.11
996000               4416.12
1000000              4377.35
1004000              4471.42
1008000              4670.88
1012000              4599.82
1016000              4609.81
1020000              4588.66
1024000              4633.70
