
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
1000000              5028.59
9000000             32080.67
17000000            57844.45
25000000           112995.24
33000000           112889.28
41000000           142804.25
49000000           172675.01
57000000           196352.47
65000000           236795.88
73000000           253779.63
81000000           282610.80
89000000           303201.69
97000000           336779.39
105000000          358665.13
113000000          384216.75
121000000          419980.25
129000000          448843.11
137000000          474030.35
145000000          495418.30
153000000          580920.73
161000000          553800.87
169000000          591268.96
177000000          632355.88
185000000          636423.56
193000000          741566.33
201000000          718919.94
209000000          725244.24
217000000          788864.57
225000000          814194.13
233000000          840944.84
241000000          847433.13
249000000          978942.70
257000000          912197.67
265000000          933753.53
273000000         1055680.43
281000000          976907.67
289000000          996485.18
297000000         1042420.74
305000000         1126747.44
313000000         1100498.45
321000000         1185732.72
329000000         1159880.40
337000000         1171308.17
345000000         1231905.54
353000000         1373371.00
361000000         1303946.29
369000000         1348891.43
377000000         1373227.44
385000000         1422696.32
393000000         1447976.01
401000000         1426481.25
409000000         1577280.56
417000000         1514400.32
425000000         1702388.57
433000000         1611356.29
441000000         1635656.03
449000000         1676989.77
457000000         1682230.93
465000000         1655723.04
473000000         1783818.89
481000000         1750744.90
489000000         1789877.27
497000000         1859405.13
505000000         1848500.22
