
# OSU MPI Allreduce Latency Test v5.7
# Size       Avg Latency(us)
4000                  203.34
8000                  210.69
12000                1283.45
16000                1391.80
20000                1504.87
24000                1637.34
28000                1632.92
32000                1650.84
36000                1655.09
40000                1679.93
44000                1693.27
48000                1891.67
52000                1869.58
56000                1881.01
60000                1889.47
64000                1886.51
68000                1891.35
72000                1991.54
76000                1993.75
80000                2007.38
84000                1997.09
88000                2009.09
92000                2025.89
96000                2062.25
100000               2048.14
104000               2055.02
108000               2067.66
112000               2073.73
116000               2146.42
120000               2112.90
124000               2093.90
128000               2271.32
132000               2104.10
136000               2147.20
140000               2147.19
144000               2175.07
148000               2147.83
152000               2182.79
156000               2202.79
160000               2203.08
164000               2270.36
168000               2247.59
172000               2280.46
176000               2276.20
180000               2245.62
184000               2265.05
188000               2334.59
192000               2297.73
196000               2302.27
200000               2323.31
204000               2323.01
208000               2347.38
212000               2397.06
216000               2411.63
220000               2432.76
224000               2430.38
228000               2437.57
232000               2494.49
236000               2490.85
240000               2497.40
244000               2530.51
248000               2538.47
252000               2558.42
256000               2572.31
260000               2558.49
264000               2579.56
268000               2559.32
272000               2625.88
276000               2626.05
280000               2668.54
284000               2661.64
288000               2679.42
292000               2707.73
296000               2708.31
300000               2670.27
304000               2765.71
308000               2736.16
312000               2744.85
316000               2750.52
320000               2746.98
324000               2774.43
328000               2804.61
332000               2791.79
336000               2894.48
340000               2820.42
344000               2831.11
348000               2988.93
352000               2886.52
356000               2875.45
360000               2846.98
364000               2858.78
368000               2863.65
372000               2955.13
376000               2960.93
380000               2917.97
384000               2948.47
388000               2957.82
392000               2953.01
396000               2967.39
400000               2980.86
404000               2977.44
408000               2977.11
412000               2988.26
416000               2991.97
420000               3041.04
424000               3043.29
428000               3054.63
432000               3053.08
436000               3082.83
440000               3078.15
444000               3067.25
448000               3119.55
452000               3193.05
456000               3151.53
460000               4169.57
464000               3226.25
468000               3214.54
472000               3227.42
476000               3199.68
480000               3231.90
484000               3186.41
488000               3239.15
492000               3473.13
496000               3484.27
500000               3436.05
504000               3493.85
508000               3480.44
512000               3533.27
516000               3859.36
520000               3475.11
524000               4760.85
528000               3597.33
532000               3554.38
536000               3539.74
540000               3563.59
544000               3557.95
548000               3609.97
552000               3588.34
556000               3604.00
560000               3626.06
564000               3599.29
568000               3783.20
572000               3613.95
576000               3630.28
580000               3731.29
584000               3645.64
588000               3659.91
592000               3692.23
596000               3687.35
600000               3733.23
604000               3799.65
608000               3794.71
612000               3794.29
616000               3772.38
620000               3771.64
624000               3778.53
628000               3861.22
632000               3834.49
636000               3852.80
640000               3841.32
644000               3868.40
648000               3820.30
652000               3894.63
656000               3879.83
660000               3831.43
664000               3904.38
668000               3923.96
672000               3978.64
676000               3899.05
680000               3979.46
684000               3973.47
688000               4033.54
692000               3919.74
696000               4071.53
700000               4006.41
704000               4005.03
708000               3996.37
712000               3994.58
716000               3949.80
720000               4051.44
724000               3986.13
728000               4024.06
732000               4040.98
736000               4066.07
740000               4029.17
744000               4054.35
748000               4095.36
752000               4000.75
756000               4060.38
760000               4080.96
764000               4125.60
768000               4035.88
772000               4120.55
776000               4037.01
780000               4025.90
784000               4101.78
788000               4074.89
792000               4149.87
796000               4127.02
800000               4168.51
804000               4184.74
808000               4076.41
812000               4213.43
816000               4154.76
820000               4393.41
824000               4201.09
828000               4255.41
832000               4238.81
836000               4205.99
840000               4270.07
844000               4199.42
848000               4192.73
852000               4242.58
856000               4256.22
860000               4362.90
864000               4321.44
868000               4348.57
872000               4239.98
876000               4414.10
880000               4319.96
884000               4437.65
888000               4390.03
892000               4387.98
896000               4380.14
900000               4326.23
904000               4362.11
908000               4392.49
912000               4379.66
916000               4351.22
920000               4354.21
924000               4412.83
928000               4445.57
932000               4445.83
936000               4399.13
940000               4506.34
944000               4478.59
948000               5223.64
952000               5549.10
956000               4548.50
960000              16934.98
964000              10687.44
968000               4617.29
972000               4564.59
976000               4573.18
980000               5090.93
984000               4577.92
988000               4577.46
992000               4598.99
996000               4679.00
1000000              4664.45
1004000              4730.05
1008000              4657.63
1012000              4663.98
1016000              4607.67
1020000              4749.88
1024000              4577.19
