	4	1088.80419921875
	8	11.972000122070312
	16	2.1117119789123535
	32	2.5231359004974365
	64	1.4666240215301514
	128	1.6501439809799194
	256	1.9886080026626587
	512	1.726464033126831
	1024	1.6158720254898071
	2048	3.011647939682007
	4096	3.571135997772217
	8192	3.1354238986968994
	16384	2.6398720741271973
	32768	3.3607680797576904
	65536	2.517119884490967
	131072	4.023647785186768
	262144	3.979487895965576
	524288	4.138463973999023
	1048576	14.836959838867188
	2097152	11.373248100280762
	4194304	17.838720321655273
	8388608	5.872159957885742
	16777216	19.10553550720215
	33554432	51.5972785949707
	67108864	39.28211212158203
	134217728	94.6517105102539
	268435456	158.7012481689453
	536870912	304.14593505859375
