	4	456.0977783203125
	8	13.622367858886719
	16	2.7907519340515137
	32	3.258847951889038
	64	2.592992067337036
	128	2.3618879318237305
	256	2.73689603805542
	512	2.4084479808807373
	1024	2.7505600452423096
	2048	3.2235519886016846
	4096	3.0887041091918945
	8192	3.0645439624786377
	16384	2.192352056503296
	32768	3.0839040279388428
	65536	2.449280023574829
	131072	3.688607931137085
	262144	4.7335357666015625
	524288	4.65337610244751
	1048576	17.013504028320312
	2097152	2.482367992401123
	4194304	17.05526351928711
	8388608	17.7938232421875
	16777216	25.842592239379883
	33554432	66.37667083740234
	67108864	45.73356628417969
	134217728	97.21437072753906
	268435456	168.46707153320312
	536870912	301.74517822265625
